date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:17:07	106502/106502	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:07%20GMT	https://theordinary.com/product/rdn-caffeine-solution-5pct-egcg-30ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-caffeine-solution-5pct-egcg-30ml.html	(from https://theordinary.com/regimenguide)
01:17:08	104418/104418	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:08%20GMT	https://theordinary.com/product/rdn-matrixyl-10pct-ha-30ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-matrixyl-10pct-ha-30ml.html	(from https://theordinary.com/regimenguide)
01:17:09	103689/103689	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:09%20GMT	https://theordinary.com/product/rdn-niacinamide-10pct-zinc-1pct-30ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-niacinamide-10pct-zinc-1pct-30ml.html	(from https://theordinary.com/regimenguide)
01:17:10	107502/107502	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:10%20GMT	https://theordinary.com/product/rdn-natural-moisturizing-factors-ha-100ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-natural-moisturizing-factors-ha-100ml.html	(from https://theordinary.com/regimenguide)
01:17:11	106745/106745	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:11%20GMT	https://theordinary.com/product/rdn-100pct-plant-derived-squalane-30ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-100pct-plant-derived-squalane-30ml.html	(from https://theordinary.com/regimenguide)
01:17:12	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.d8.delayed	(from https://theordinary.com/vitcguide)
01:17:12	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.d9.delayed	(from https://theordinary.com/vitcguide)
01:17:12	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.da.delayed	(from https://theordinary.com/vitcguide)
01:17:12	4496/4496	---M--	200	added ('OK')	image/svg+xml	etag:%22806c891b28d31:0%22	https://theordinary.com/images/tube.svg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/tube.svg	(from https://theordinary.com/vitcguide)
01:17:13	2434/2434	---M--	200	added ('OK')	image/svg+xml	etag:%22e1cbc791b28d31:0%22	https://theordinary.com/images/bottle.svg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/bottle.svg	(from https://theordinary.com/vitcguide)
01:17:14	101961/101961	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:13%20GMT	https://theordinary.com/dhaa	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/dhaa.html	(from https://theordinary.com/vitcguide)
01:17:14	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.de.delayed	(from https://theordinary.com/shadeguide)
01:17:14	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.df.delayed	(from https://theordinary.com/shadeguide)
01:17:14	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.e0.delayed	(from https://theordinary.com/shadeguide)
01:17:15	434782/434782	---M--	200	added ('OK')	image/jpeg	etag:%226de033d621e1d21:0%22	https://theordinary.com/Images/swatchpopup.jpg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/Images/swatchpopup.jpg	(from https://theordinary.com/shadeguide)
01:17:17	44496/44496	---M--	200	added ('OK')	image/png	etag:%229e3033d621e1d21:0%22	https://theordinary.com/Images/swatchpopup-thumbnail.png	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/Images/swatchpopup-thumbnail.png	(from https://theordinary.com/shadeguide)
01:17:17	282/282	---M--	200	added ('OK')	image/png	etag:526ca5fa56e8571b610d77f757cc6afb	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0P.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0P.png	(from https://theordinary.com/shadeguide)
01:17:17	281/281	---M--	200	added ('OK')	image/png	etag:81c77ad0c89b5037a5285b477fd1c663	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0N.png	(from https://theordinary.com/shadeguide)
01:17:17	1092/1092	---M--	200	added ('OK')	image/png	etag:ead3f29fc2bcc268b9e529884ccd5a25	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0NS.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.0NS.png	(from https://theordinary.com/shadeguide)
01:17:17	282/282	---M--	200	added ('OK')	image/png	etag:79464cadf748170ce50ed234a3def282	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.1P.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.1P.png	(from https://theordinary.com/shadeguide)
01:17:17	281/281	---M--	200	added ('OK')	image/png	etag:a9fc80b4bd352133974d40eff7319df5	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.1N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.1N.png	(from https://theordinary.com/shadeguide)
01:17:17	281/281	---M--	200	added ('OK')	image/png	etag:aab7a898785c0ebc014053cbba2fcb84	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2N.png	(from https://theordinary.com/shadeguide)
01:17:18	281/281	---M--	200	added ('OK')	image/png	etag:42849eaedf2161b3227c9265e2b08959	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2P.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2P.png	(from https://theordinary.com/shadeguide)
01:17:18	281/281	---M--	200	added ('OK')	image/png	etag:06c73a31520ea12fd238c73f80bc6612	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2Y.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2Y.png	(from https://theordinary.com/shadeguide)
01:17:18	1465/1465	---M--	200	added ('OK')	image/png	etag:4b2e6de5dc39e23574a28b7dca4b5312	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2YG.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/1.2YG.png	(from https://theordinary.com/shadeguide)
01:17:19	281/281	---M--	200	added ('OK')	image/png	etag:3dcd5f5c85bb4faacf261f1117424179	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0P.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0P.png	(from https://theordinary.com/shadeguide)
01:17:19	281/281	---M--	200	added ('OK')	image/png	etag:aa1c5915454cd93cae4042e4c8c00976	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0N.png	(from https://theordinary.com/shadeguide)
01:17:19	1517/1517	---M--	200	added ('OK')	image/png	etag:4edf537bb515191c58ab36758f38f75b	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0YG.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.0YG.png	(from https://theordinary.com/shadeguide)
01:17:19	282/282	---M--	200	added ('OK')	image/png	etag:c46deefdc9a332fdd4046425d029d153	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.1P.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.1P.png	(from https://theordinary.com/shadeguide)
01:17:19	280/280	---M--	200	added ('OK')	image/png	etag:e0aa5ce7707506fc0fd17166992823e0	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.1Y.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/2.1Y.png	(from https://theordinary.com/shadeguide)
01:17:20	280/280	---M--	200	added ('OK')	image/png	etag:2a97df7507c392622277af22afe0049e	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.0R.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.0R.png	(from https://theordinary.com/shadeguide)
01:17:20	280/280	---M--	200	added ('OK')	image/png	etag:0b36b0650ac7c42e10f053ba7ccb0f95	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.0Y.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.0Y.png	(from https://theordinary.com/shadeguide)
01:17:20	280/280	---M--	200	added ('OK')	image/png	etag:da17c9f4cb5e93ec35fb466ff31d3245	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.1R.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.1R.png	(from https://theordinary.com/shadeguide)
01:17:20	280/280	---M--	200	added ('OK')	image/png	etag:eb7bef1f43c66aefdb0a845e0ed15619	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.1Y.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.1Y.png	(from https://theordinary.com/shadeguide)
01:17:20	280/280	---M--	200	added ('OK')	image/png	etag:b98dd300a7992108036791d221900b49	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.2N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.2N.png	(from https://theordinary.com/shadeguide)
01:17:21	280/280	---M--	200	added ('OK')	image/png	etag:94c1e9b9c106f6954ba5f5094f1cbe71	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.2R.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.2R.png	(from https://theordinary.com/shadeguide)
01:17:21	282/282	---M--	200	added ('OK')	image/png	etag:226f2887c92b83398439b3a871379f72	http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.3N.png	C:/Users/shahin/Desktop/428/DECIEM/b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/rdn-colorswatch/3.3N.png	(from https://theordinary.com/shadeguide)
01:17:21	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.f8.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:21	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.f9.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:21	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.fa.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:22	87777/87777	---M--	200	added ('OK')	image/jpeg	etag:%22c462d991b28d31:0%22	https://theordinary.com/images/social/2017-08-30-rdn-retinoids.jpg?ver=1	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/social/2017-08-30-rdn-retinoids68b3.jpg	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:22	1080/1080	---M--	200	added ('OK')	image/svg+xml	etag:%22587dc2fbea5fd31:0%22	https://theordinary.com/Images/reviews.svg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/Images/reviews.svg	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:23	534/534	---M--	200	added ('OK')	image/svg+xml	etag:%22ab549d621e1d21:0%22	https://theordinary.com/images/icons_yes.svg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/icons_yes.svg	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:24	716/716	---M--	200	added ('OK')	image/svg+xml	etag:%22e26649d621e1d21:0%22	https://theordinary.com/images/icons_no.svg	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/icons_no.svg	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:25	112287/112287	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Apr%202018%2005:17:24%20GMT	https://theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml.html	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:25	47243/47243	---M--	200	added ('OK')	image/png	etag:%22d471d51c2add31:0%22	https://theordinary.com/images/products/rdn-granactive-retinoid-2pct-in-squalane-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-granactive-retinoid-2pct-in-squalane-30mlf7b6.png	(from https://theordinary.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml?redir=1)
01:17:25	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.101.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-5pct-in-squalane-30ml?redir=1)
01:17:25	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.102.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-5pct-in-squalane-30ml?redir=1)
01:17:25	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.103.delayed	(from https://theordinary.com/product/rdn-granactive-retinoid-5pct-in-squalane-30ml?redir=1)
01:17:26	44624/44624	---M--	200	added ('OK')	image/png	etag:%220c0d51c2add31:0%22	https://theordinary.com/images/products/rdn-granactive-retinoid-5pct-in-squalane-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-granactive-retinoid-5pct-in-squalane-30mlf7b6.png	(from https://theordinary.com/product/rdn-granactive-retinoid-5pct-in-squalane-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.105.delayed	(from https://theordinary.com/product/rdn-advanced-retinoid-2pct-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.106.delayed	(from https://theordinary.com/product/rdn-advanced-retinoid-2pct-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.107.delayed	(from https://theordinary.com/product/rdn-advanced-retinoid-2pct-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.109.delayed	(from https://theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.10a.delayed	(from https://theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml?redir=1)
01:17:27	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.10b.delayed	(from https://theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml?redir=1)
01:17:27	42200/42200	---M--	200	added ('OK')	image/png	etag:%2267339650c2add31:0%22	https://theordinary.com/images/products/rdn-advanced-retinoid-2pct-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-advanced-retinoid-2pct-30mlf7b6.png	(from https://theordinary.com/product/rdn-advanced-retinoid-2pct-30ml?redir=1)
01:17:28	43637/43637	---M--	200	added ('OK')	image/png	etag:%22aff99f50c2add31:0%22	https://theordinary.com/images/products/rdn-retinol-02pct-in-squalane-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-retinol-02pct-in-squalane-30mlf7b6.png	(from https://theordinary.com/product/rdn-retinol-02pct-in-squalane-30ml?redir=1)
01:17:28	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.10d.delayed	(from https://theordinary.com/product/rdn-retinol-05pct-in-squalane-30ml?redir=1)
01:17:28	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.10e.delayed	(from https://theordinary.com/product/rdn-retinol-05pct-in-squalane-30ml?redir=1)
01:17:28	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.10f.delayed	(from https://theordinary.com/product/rdn-retinol-05pct-in-squalane-30ml?redir=1)
01:17:29	42811/42811	---M--	200	added ('OK')	image/png	etag:%224b6b651c2add31:0%22	https://theordinary.com/images/products/rdn-retinol-05pct-in-squalane-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-retinol-05pct-in-squalane-30mlf7b6.png	(from https://theordinary.com/product/rdn-retinol-05pct-in-squalane-30ml?redir=1)
01:17:29	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.111.delayed	(from https://theordinary.com/product/rdn-retinol-1pct-in-squalane-30ml?redir=1)
01:17:29	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.112.delayed	(from https://theordinary.com/product/rdn-retinol-1pct-in-squalane-30ml?redir=1)
01:17:29	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.113.delayed	(from https://theordinary.com/product/rdn-retinol-1pct-in-squalane-30ml?redir=1)
01:17:30	43278/43278	---M--	200	added ('OK')	image/png	etag:%22596a1151c2add31:0%22	https://theordinary.com/images/products/rdn-retinol-1pct-in-squalane-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-retinol-1pct-in-squalane-30mlf7b6.png	(from https://theordinary.com/product/rdn-retinol-1pct-in-squalane-30ml?redir=1)
01:17:30	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.115.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml?redir=1)
01:17:30	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.116.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml?redir=1)
01:17:30	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.117.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml?redir=1)
01:17:31	64025/64025	---M--	200	added ('OK')	image/jpeg	etag:%22c966246af1ed31:0%22	https://theordinary.com/images/social/2017-08-21-rdn-vitamin-c-suspension-30pct-in-silicone-30ml.jpg?ver=1	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/social/2017-08-21-rdn-vitamin-c-suspension-30pct-in-silicone-30ml68b3.jpg	(from https://theordinary.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml?redir=1)
01:17:31	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.11a.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml?redir=1)
01:17:31	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.11b.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml?redir=1)
01:17:31	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.11c.delayed	(from https://theordinary.com/product/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml?redir=1)
01:17:32	63487/63487	---M--	200	added ('OK')	image/png	etag:%221ca31251c2add31:0%22	https://theordinary.com/images/products/rdn-vitamin-c-suspension-30pct-in-silicone-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-vitamin-c-suspension-30pct-in-silicone-30mlf7b6.png	(from https://theordinary.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml?redir=1)
01:17:32	73120/73120	---M--	200	added ('OK')	image/jpeg	etag:%22d920206af1ed31:0%22	https://theordinary.com/images/social/2017-08-21-rdn-ascorbyl-vit-c.jpg?ver=1	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/social/2017-08-21-rdn-ascorbyl-vit-c68b3.jpg	(from https://theordinary.com/product/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml?redir=1)
01:17:33	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.11f.delayed	(from https://theordinary.com/product/rdn-100pct-l-ascorbic-acid-powder-20g?redir=1)
01:17:33	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.120.delayed	(from https://theordinary.com/product/rdn-100pct-l-ascorbic-acid-powder-20g?redir=1)
01:17:33	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.121.delayed	(from https://theordinary.com/product/rdn-100pct-l-ascorbic-acid-powder-20g?redir=1)
01:17:33	65632/65632	---M--	200	added ('OK')	image/png	etag:%22f0541251c2add31:0%22	https://theordinary.com/images/products/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30mlf7b6.png	(from https://theordinary.com/product/rdn-vitamin-c-suspension-23pct-ha-spheres-2pct-30ml?redir=1)
01:17:34	0/-1	---M--	301	error ('')			https://theordinary.com/legal	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/legal.123.delayed	(from https://theordinary.com/product/rdn-ascorbyl-glucoside-solution-12pct-30ml?redir=1)
01:17:34	0/-1	---M--	301	error ('')			https://theordinary.com/terms	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/terms.124.delayed	(from https://theordinary.com/product/rdn-ascorbyl-glucoside-solution-12pct-30ml?redir=1)
01:17:34	0/-1	---M--	301	error ('')			https://theordinary.com/contact	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/contact.125.delayed	(from https://theordinary.com/product/rdn-ascorbyl-glucoside-solution-12pct-30ml?redir=1)
01:17:34	122191/122191	---M--	200	added ('OK')	image/png	etag:%22e3c83741dd74d31:0%22	https://theordinary.com/images/products/rdn-100pct-l-ascorbic-acid-powder-20g.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-100pct-l-ascorbic-acid-powder-20gf7b6.png	(from https://theordinary.com/product/rdn-100pct-l-ascorbic-acid-powder-20g?redir=1)
01:17:35	42479/42479	---M--	200	added ('OK')	image/png	etag:%22520b51c2add31:0%22	https://theordinary.com/images/products/rdn-ascorbyl-glucoside-solution-12pct-30ml.png?ver=15	C:/Users/shahin/Desktop/428/DECIEM/theordinary.com/images/products/rdn-ascorbyl-glucoside-solution-12pct-30mlf7b6.png	(from https://theordinary.com/product/rdn-ascorbyl-glucoside-solution-12pct-30ml?redir=1)
